melonjs/melonJS,jasmine,2015-01-15T11:10:18Z,yep good job ! i confirm it fixes the build issue at least on my mba (using firefox). will try tomorrow on my windows machine.unrelated. but since i did a `nom install` the jasmine task is now however failing :```running "jasmine:src" (jasmine) tasktesting jasmine specs via phantomjs>> error caught from phantomjs. more info can be found by opening the spec runner in a browser.warning: syntaxerror: parse error use --force to continue.aborted due to warnings.```and i don't see anything in the spec runner. do you also have that issue ?,negative
nodejs/citgm,eslint,2017-01-26T19:15:13Z,eslint: convert to use proper yaml. we should convert our eslintrc file to use proper yaml like thecommunity. this also requires renaming .eslintrc to .eslintrc.yml<!--thank you for your pull request. please provide a description above and reviewthe requirements below.-->##### checklist<!-- remove items that do not apply. for completed items. change [ ] to [x]. -->- [x] `npm test` passes- [x] contribution guidelines followed [here](contributing.md)- [x] commit message follows commit guidelines,neutral
nodejs/citgm,eslint,2017-01-27T10:27:20Z,okay re-ran and we now have a green run,neutral
babel/babylon,eslint,2017-07-28T16:56:45Z,create espree plugin. hey! :wave: i'm just digging around `babel-eslint`. `babylon` and `eslint`. trying to set up some config for `eslint`. i always wonder why even `babel-eslint` exist. okey. there are reasons. but behind the scenes most of it's code base is that `babylon-to-espree`. so today i'm thinking why not just include it here? so then we can freely add eslint `parser` option to `babylon`. e.g. `"parser": "babylon"`.currently there are three problems: 1) `babel-eslint` has some bugs and don't have "full" support and configuration of the `babylon`. 2) `eslint` can't use `babylon` only because ranges (which thing is exactly the idea behind `babylon-to-espree` in the `babel-eslint`). 3) if `eslint` use `babel-eslint` it don't get all of the power of `babylon`. or okey. it _should_. but there are some problems. which i don't want to report. because it may be better to do the effort to pr such plugin.do you want prs here and there for such thing?sorry if something isn't clear. i'm a bit tired. ;],negative
babel/babylon,eslint,2017-07-28T16:56:47Z,hey charlike! we really appreciate you taking the time to report an issue. the collaboratorson this project attempt to help as many people as possible. but we're a limited number of volunteers.so it's possible this won't be addressed swiftly.if you need any help. or just have general babel or javascript questions. we have a vibrant slackcommunity that typically always has someone willing to help. you can sign-up [here]( an invite.,positive
babel/babylon,eslint,2017-07-28T17:18:10Z,i'm not talking about making eslint plugin. i'm talking about moving some babel-eslint code here as native `babylon`'s  builtin plugin. babel-eslint then may be just some thin layer for babel-specific things and fixes. in bonus we will can just use `babylon` as eslint parser.> not sure what you mean about the full support/config of babylon though? and babylon does allow ranges as an option babel/babylon#options.i just mean that babel-eslint has too much hardcoded things and some things may not work so well like it would if we just has `espree` plugin here and use that parser in the eslint directly. not through babel-eslint.,neutral
babel/babylon,eslint,2017-07-28T17:19:53Z,charlike that is exactly what hzoo is proposing :)> possibly add another babylon plugin for eslint so that we don't have to mutate the ast afterward. effectively making babel-eslint a minimal wrapper.he originally proposed an `eslint` (in this case naming it `estree` may make more sense) plugin for _babylon_.,positive
babel/babylon,eslint,2017-07-28T17:22:22Z,what? :laughing: sorry it's sounds a bit strange to me. of course it is possible. but then it won't feel as good as defining it through eslint's `parser` option :v: i see it like needless effort. when we almost have ready `espree` plugin _for babylon_.,negative
babel/babylon,eslint,2017-07-28T17:24:47Z,charlike i think you are confused? brian is saying i proposed the exact same thing you did. i just named it "eslint" instead of "espree",neutral
babel/babylon,eslint,2017-07-28T17:25:41Z,doh. probably. i'm a bit tired :rofl: just realised that after rereading it.,negative
babel/babylon,eslint,2017-07-28T17:27:46Z,> cc not-an-aardvark on thoughts?thanks for the ping. in theory it sounds like it would nice to have a way of making babylon produce estree. although i think `babel-eslint` would still be necessary in either case for patching scope analysis. i'm not really familiar enough with `babel-eslint`'s codebase to have a strong opinion one way or the other about whether this is worthwhile.,negative
babel/babylon,eslint,2017-07-28T17:38:04Z,> not-an-aardvark:  in theory it sounds like it would nice to have a way of making babylon produce estreeit's babylon's `estree` plugin making that? huh. or you meant `espree`. haha. damn names :rocket: :rofl:,positive
babel/babylon,eslint,2017-07-28T17:39:06Z,i meant estree. i hadn't realized that plugin already exists.,neutral
ipfs/js-ipfs-api,karma,2016-08-10T17:12:38Z,apparently i just needed to rerun it a few times for the tests to run. i was having issues with karma and chrome. but a few more tries and it started running the tests.,neutral
react-materialize/react-materialize,eslint,2016-08-16T11:50:04Z,edit eslintrc,neutral
vega/vega-lite,codecov,2017-07-28T17:01:22Z,yay!  -- improve the codecov?,positive
pouchdb/pouchdb,eslint,2016-11-26T00:04:31Z,verified `npm run eslint` myself and it's fine.,positive
pouchdb/pouchdb,eslint,2016-11-28T14:18:54Z,super confused about how this is causing lint failure. but may be some weird timing issue with an upgraded eslint. either way can ignore it for now and pick up the next update,positive
pouchdb/pouchdb,selenium,2014-09-14T13:18:46Z,put in retry logic in connections to selenium,neutral
pouchdb/pouchdb,selenium,2014-09-14T17:38:16Z,(#2761) - increase retries for selenium server connection,neutral
pouchdb/pouchdb,selenium,2014-09-14T17:41:57Z,you're doing god's work. man.,neutral
pouchdb/pouchdb,selenium,2014-09-15T15:33:05Z,more like +1000,neutral
pouchdb/pouchdb,selenium,2014-10-04T13:29:32Z,get console from running saucelabs / selenium instances. admc / sourishkrout any ideas about this? a large percentage of our failures are onliy via saucelabs and its fairly hard to debug from one side,negative
pouchdb/pouchdb,jshint,2014-10-05T18:19:04Z,yay jshint. okay. now it's really ready for real this time pinky promise.,positive
pouchdb/pouchdb,jshint,2014-10-09T14:00:47Z,it's failing jshint,negative
pouchdb/pouchdb,jshint,2014-10-12T03:50:56Z,jshint,neutral
pouchdb/pouchdb,sauce,2013-11-26T17:02:51Z,what we are moving to isnt particularly certain. but definitely moving away from travis + saucelabs towards a 'run tests on a single machine' solutionwe spent way too much time getting travis working and it still ended up failing way too often to be useful,positive
senecajs/seneca-web,coveralls,2016-09-13T09:00:08Z,update .travis.yml. should stop coveralls spam,neutral
vlucas/frisby,jasmine,2014-10-09T18:00:46Z,vlucas +1the idea of test suite groups would be wonderful to have. i have a set of different specs i'd like to be able to run one after another and it's quite tedious to run each spec one at a time to guarantee it runs in the order desired.,positive
vlucas/frisby,jasmine,2014-10-17T15:01:03Z,you have to install `jasmine-node` separately. as it is the cli test runner itself:`npm install -g jasmine-node`,neutral
vlucas/frisby,jasmine,2014-10-20T03:56:41Z,i have installed jasmine-node locally .globally .jasmine-node works in the code.terminal.locally and it still  shows me this error .please help . i really want to test my api,negative
angular/protractor,jasmine,2016-12-19T21:07:22Z,fix(jasmine): return the full test name in jasmine test results.. fixes #3510,neutral
angular/protractor,jasmine,2016-12-26T23:34:40Z,cnishina i just noticed this has not yet been released. is it planned?,neutral
angular/protractor,jasmine,2016-12-29T20:53:15Z,add a method to the framework adapters interface to run async code before each test. this will be used for things such as restarting the browser between tests. to avoid relying on control flow. we need to be able to run asynchronous things (like waiting for the new browser instance to start up). this will look something like:```jsjasmineadapter {  addrunbeforefunction(fn) {    jasmine.beforeeach((done) => {      fn().then(done);    });  }}```,positive
angular/protractor,selenium,2015-12-13T22:44:05Z,nicktomlin did you have chance to try it?,neutral
angular/protractor,selenium,2015-12-17T04:28:02Z,the selenium issue you linked does not seem to be the same thing we are asking for. people in that thread are asking to be able to **test response headers** going to protractor. we are asking to be able to **set request headers** coming from protractor to the server at the start of the test. this functionality is to do things like simulate a logged in or "cookied" user w/o having to take the extra step of explicitly logging in every time. also in our case it could be used to bypass an annoying resource-consuming overlay which sets a cookie when the user closes it - telling it to not to show up the next time the page is loaded. as a workaround we have created dummy pages to set these cookies. but it slows the tests down when protractor first has to hit these dummy pages before every test.we also use a wurfl-based tool called scientia which sets a header to indicate the make. model. browser and os of the various devices we support. it would be nice to be able to spoof this to test different device-specific behaviors.,negative
angular/protractor,selenium,2015-12-21T03:28:21Z,ping sjelin :),neutral
angular/protractor,selenium,2015-12-21T20:47:21Z,sorry!  i'll merge a bunch of stuff in today,negative
angular/protractor,selenium,2015-12-22T03:00:43Z,merged in with f533341,neutral
angular/protractor,selenium,2015-12-24T02:27:09Z,dnozay i've tried with the latest selenium (from the master branch) - same issue. note that it also fails with `directconnect` - meaning that it is most likely the firefox-specific issue..thanks!,positive
angular/protractor,selenium,2016-01-03T08:27:02Z,protractor not running. we i run comannd `protractor conf.js` it return error```[launcher] process exited with error code 1undefined:1190    vlog(2. () => this + ' scheduling notifications'. this);             ^syntaxerror: unexpected token )    at goog.loadmodulefromsource_ (c:\users\mundha\appdata\roaming\npm\node_modules\protractor\node_modules\selenium-webdriver\lib\goog\base.js:1123:19)    at object.goog.loadmodule (c:\users\mundha\appdata\roaming\npm\node_modules\protractor\node_modules\selenium-webdriver\lib\goog\base.js:1085:46)    at c:\users\mundha\appdata\roaming\npm\node_modules\protractor\node_modules\selenium-webdriver\lib\webdriver\promise.js:1:6    at object.exports.runincontext (vm.js:64:17)    at object.context.closure.goog.retrieveandexecmodule_ (c:\users\mundha\appdata\roaming\npm\node_modules\protractor\node_modules\selenium-webdriver\_base.js:135:8)    at <anonymous>:1:6    at object.exports.runincontext (vm.js:64:17)    at context.closure.closure.vm.createcontext.closure_import_script (c:\users\mundha\appdata\roaming\npm\node_modules\protractor\node_modules\selenium-webdriver\_base.js:104:12)    at object.goog.importscript_ (c:\users\mundha\appdata\roaming\npm\node_modules\protractor\node_modules\selenium-webdriver\lib\goog\base.js:879:9)    at object.goog.importmodule_ (c:\users\mundha\appdata\roaming\npm\node_modules\protractor\node_modules\selenium-webdriver\lib\goog\base.js:900:14)```i am not able to run e2e testing using this tool,negative
angular/protractor,selenium,2016-01-07T20:00:56Z,ukyomatterport please see the selenium issues referenced or ask a question on stackoverflow. thanks!,positive
angular/protractor,sauce,2014-10-17T17:40:22Z,docs: sauce issues. i had a pull request all set for this. but i realized that i haven't done a cla since starting at my current employer. so. it's more expedient to just point this out. i had assumed that if i opened a sauce connect tunnel. i could just point at localhost as if i was running against a local selenium. and so i still had a seleniumaddress file in my config. and i was wondering why i was getting errors that my user and key hadn't been provided.poking in the code. i discovered that seleniumaddress overrides sauceuser and saucekey. which isn't documented on line 58 of server-setup.md.additionally. browser-setup.md says on line 75 that if multicapabilities is set then capabilities is ignored. but this is not entirely true. protractor errors out if the capabilities key doesn't associate an object that minimally specifies a browsername.  this one seems like a bug to me. in fact. the sauce driver doesn't seem to support multicapabilities at all... is that so? or is it not working because i'm manually creating the "protractor/lib/runner" instance in my gulp process and not doing something that i should be?i'll get to work in my company with signing a cla so i'm not handcuffed in the future.,negative
angular/protractor,sauce,2014-11-06T18:57:52Z,i did look at that. the main difference i see is that the launcher seems to use a separate process and exits/starts a new one for each run. does that mean that reusing the prototype to get a new instance of runner within the same process isn't intended to work?,neutral
angular/protractor,sauce,2014-11-06T19:42:54Z,gotcha -- i missed those. glutton for punishment that i am. i'm going to try to deal with that instead of relenting and going out-of-process.the reason i'm actually more interested in separating the runs outside of protractor runner than doing multicapabilities has to do with the fact that cucumber has no facilities for writing results to a file. and i have to hook the process.stdout and write the json manually to files in order to capture the results and then turn each of them into xunit/junit files for our nightly test harness to consume. it would be great if there were a way in protractor to redirect test output to a file. but it seems the architecture relies on the test framework for that.  so. barring that. doing it this way makes it easier for me to isolate the results output from the other messages and to keep the results of the multiple runs separated.thanks for your help!,negative
angular/protractor,sauce,2014-11-06T21:41:19Z,yes. the #1485 attempts to unify the test output for all test framework into a single format. cucumber hasn't been done though. i'll look at it now to see how feasible it is.,neutral
angular/protractor,sauce,2014-11-09T01:49:02Z,stu-salsbury sorry but we're not actively supporting the cucumber framework (it's more community-driven). i just included cucumber output as part of that pr since it was easy and allows me to create test cases with that. feel free to submit cucumber prs and we will review them and pull them in though!,positive
angular/protractor,sauce,2014-11-10T17:53:35Z,thanks hankduan . yes. i realize that cucumber isn't officially supported. for me. the bigger issue now is that i find that the center of gravity has moved even further out of the runner and into the launcher and so i'm left with a lot of functionality that isn't suited to running in my gulp process. i guess that means that i need to target at least the launcher as my entry point if not attempt to harness the cli itself. i was really hoping not to add to the already lengthy list of out-of-process steps in my build.,negative
angular/protractor,jshint,2016-07-07T20:50:54Z,chore(tests): remove jshint checks for dependency tests,negative
Esri/esri-leaflet-geocoder,karma,2015-07-28T19:23:40Z,list 'karma-cli' as a requirement for running tests. i ran into the error below before running `npm install -g karma-cli`. so it'd be helpful to list this as a dependency```sh: karma: command not found```,negative
tapjs/node-tap,mocha,2018-03-12T16:07:07Z,apologies as i realized this should be reported at tapjs/tap-mocha-reporter#43,neutral
slevithan/xregexp,eslint,2018-01-20T17:34:24Z,run eslint on tests. this helps the tests conform to the same style as the library.with the exception of a handful of rules that are not enforced.,neutral
slevithan/xregexp,eslint,2018-01-22T01:06:44Z,nice. thanks!there's a conflict in `h.js` after merging the `namespacing` pr. can you resolve?,positive
balderdashy/sails,mocha,2014-03-20T08:03:25Z,how to make unit test easier to integrate in a project ?. i really love sails and use it in a lot of project now.i just think it is quite painful when it comes to add some tests as gruntfile.js needs to be modified at several places to integrate mocha.could a mocha environment be integrated during project creation ?,positive
balderdashy/sails,mocha,2014-03-20T23:00:51Z,thanks t3chnoboy; closing this in favor of the issue you linked to.,neutral
balderdashy/sails,mocha,2014-04-03T11:48:13Z,ease the usage of additional modules in the gruntfile. each time i use sails in a project. i need to modify the grunt file to add some lint / mocha / ... tasks for testing purposes. this setup is quite painful as it impacts several part of the gruntfile. is there an easier way such as the possibility to import some custom functionalities in the gruntfile ? my concern is more with the future updates of sails that could possibly modify the gruntfile.,negative
balderdashy/sails,mocha,2014-04-10T17:16:28Z,thanks. that is a nice tip.,positive
restify/plugins,mocha,2017-05-10T00:04:30Z,hey kostyatretyak.thank you for opening this issue. from my understanding it looks like you found this wasn't a bug in either the restify-plugin or mocha repos.i'm going to close this for now as resolved. if i'm misunderstanding. please comment and i would be happy to re-open and discuss :heart:,positive
jprichardson/node-fs-extra,standard,2016-01-21T20:35:55Z,i agree. i'm glad you think that way.you might want to consider _always_ replace `fs.exists` in case you want to fix the original function signature issue (it's different from all other standard async functions. i.e. it has no `err` parameter and so `result` becomes the first one). if you haven't already. you can look up what's wrong with that. personally. it doesn't bother me too much. i'm just raising this so you can make a conscious decision.,negative
ckeditor/ckeditor5-editor-classic,eslint,2018-07-02T13:17:40Z,when the name is `initialdata`. length of the line is bigger than 140 and it requires additional eslint rules... that's the reason why i'm trying "smuggle" other name.,negative
ModuleLoader/es-module-loader,karma,2015-11-01T16:31:55Z,in the build you referenced above. it looks like you might not have enabled the native-iterator tests in the travis.yml?? in order to test if evergreen -> windows 7 works. those tests must be enabled. my latest commit changes both the travis.yml and the karma.conf -- we'll see if it works.,neutral
cerebral/cerebral,standard,2016-11-03T16:20:59Z,ps: sorry. i did not notice that the added react scripts were not standard linting friendly,negative
jquery/jquery,karma,2018-09-03T20:34:10Z,gibson042 the `grunt karma:main` task seems to stall.,neutral
jquery/jquery,karma,2018-09-05T15:50:41Z,right. amd behavior is at odds with the way the tests are currently loaded in karma. i just removed that mode. because it doesn't provide much value over e.g. `grunt karma:chrome-debug` anyway.,positive
jquery/jquery,karma,2018-09-05T15:55:16Z,> i just removed that mode. because it doesn't provide much value over e.g. `grunt karma:chrome-debug` anyway.what do you mean by that?,neutral
rooseveltframework/roosevelt,eslint,2017-09-22T17:16:12Z,merge conflict,neutral
nodemailer/nodemailer,mocha,2017-04-17T17:24:18Z,the gmail account configuration should "**allow less secure apps: on**". then i got the mail in my gmailbut i still get the error:`error: timeout of 2000ms exceeded. for async tests and hooks. ensure "done()" is called; if returning a promise. ensure it resolves.`when testing the service with `mocha.js`,negative
keystonejs/keystone,eslint,2016-02-02T01:17:51Z,what's the correct linebreak format for keystone?  i enabled the latest .eslintrc in webstorm and complains about the following for any file i open:```eslint: expected linebreaks to be 'lf' but found 'crlf'. (linebreak-style)```,neutral
keystonejs/keystone,eslint,2016-02-03T01:36:49Z,add eslint-config-standard to package.json. fixes #2213,neutral
keystonejs/keystone,eslint,2016-02-03T04:01:47Z,webteckie we're not using the `standard` eslint config... you're hitting this issue because your node modules are in a `node_modulesx` directory. which eslint is **not** ignoring. and then it's trying to use the `standard` preset because the `crypto-browserify` package uses it.(typical dcousens :p)if you get rid of `node_modulesx` it should lint keystone just fine.,negative
keystonejs/keystone,eslint,2016-02-05T23:38:11Z,added space-in-parens rule to eslint. as per issue #1797,neutral
keystonejs/keystone,eslint,2016-02-06T22:50:24Z,added eslint spaced comment rule. revised pr with config set up to permit /*! jedwatson i haven't been able to find config options or other eslint rules which would require spaces before the '//' or a space at the end of comment,neutral
keystonejs/keystone,eslint,2016-02-06T23:38:18Z,hey all. the rule "brace-style": 2 doesn't permit start and end braces being on the same line i.e.  `props.onclick = () => { this.togglecreate(true); };` creates a linter error.we have about 80 instances of this throughout the code. to prevent this rule from picking up such instances i can add config option `{ "allowsingleline": true }`. is this something we would want to do? alternatively i could go ahead and remove the curly braces or place the statement on a separate line. let me know what you think!,positive
keystonejs/keystone,eslint,2016-02-07T09:57:13Z,thanks lennyboyatzis - looks great. if there's no equivalent check for the end of the `*/` comment. we'll just keep an eye out for them :),positive
yeoman/generator-karma,karma,2013-12-06T00:07:30Z,feat(gen): allow option for configuring test path. i'm adding mocha tests to the angular-fullstack generator and i need to be able to configure the karma test path to 'test/client' rather than 'test'. this pull request adds a testpath option. with default path of 'test'. so it should work exactly the same for those already using it. but would add optional configuration.,neutral
yeoman/generator-karma,karma,2013-12-11T16:45:03Z,can you add a test?,neutral
yeoman/generator-karma,karma,2013-12-17T14:56:09Z,anything missing from this pr? waiting for this to be added so i can continue my work on angular-fullstack,neutral
asset-pipe/asset-pipe-sink-fs,eslint,2017-12-04T14:35:20Z,chore: add eslint dependency checking. ## status**ready**## descriptionadd eslint missing dependency checking. now that's smart!,positive
bitpay/bitcore,mocha,2015-01-12T19:48:47Z,elichai a mocha test in the `test` directory. so that the functionality can be added to the test coverage. you can see the `pool` tests to see how to fake a message from a peer. the `addr` messages for example.,neutral
electrode-io/electrode,mocha,2017-10-06T13:14:38Z,added babel-core/register to mocha for es6 on server side unit tests. added this line so that we can use es6 on server side unit tests. tested in my local project that had this installed. babel-core is a requirement. and is listed in this electrode-archetype-react-app-dev's package.json.,neutral
angular-ui/bootstrap,karma,2014-01-13T14:02:52Z,chiefy could you share link to karma-ng-scenario issue?,neutral
angular-ui/bootstrap,karma,2014-01-21T19:10:44Z,ok then.  we can keep jquery under the alias. you guys are right it is worth the 'ease of use'.i don't like the idea of having two karma configs though. it's a lot more test time.  unless you guys all think that is  a good idea?,positive
angular-ui/bootstrap,karma,2014-02-09T18:46:31Z,is this issue still valid based on discussion in #1318?,neutral
angular-ui/bootstrap,karma,2014-02-09T18:55:10Z,personally i'm not to crazy about investing more time into this one. i think we could use our cycles for better causes (bug fixes. animation support etc.). while i agree that it would be great. in practice we don't see much problems (if any) steaming from usage of full jquery during testing.,positive
angular-ui/bootstrap,karma,2014-02-09T18:57:26Z,ok. closing then. and let's reconsider when/if the first bug from this scenario appears :-),neutral
casesandberg/react-color,eslint,2017-06-21T21:32:31Z,great to hear :) i'll fix the package.json thing.i'm also not sure if eslint is working properly? i'm not getting any errors. but the `eslintrc.js` references ` extends: 'case/eslint-config' ` ? and i'm not sure how that works.,negative
angular/angular-cli,jasmine,2017-06-25T07:50:32Z,filipesilva i am interested in chai support in particular. would it be possible for angular-cli to support chai instead of jasmine?,neutral
angular/angular-cli,jasmine,2017-06-29T20:33:11Z,i was able to solve the solution. since i was using jasmine for my tests. i forgot to add it.,neutral
wix/react-native-calendars,eslint,2018-03-19T16:31:43Z,ok. it makes sense.what about to use some linting tools? do you like eslint airbnb preset?,neutral
marko-js/marko,mocha,2015-08-28T16:13:28Z,btw: on the pr. all the tests passed on my local machine running `mocha`. so i was surprised to see it fail on travis ci.,negative
pghalliday/grunt-mocha-test,mocha,2014-02-18T15:47:50Z,xunit reporter captures all tests output. i'm using the following grunt task:``` mochatest: {              test: {                options: {                  reporter: 'xunit'.                  capturefile: 'tmp/xunit-mochatest.xml'.                }.                src: ['test/**/*.js'].              }         }```so i'm trying to get xunit report. unfortunately. in this case all the output from the running tests (so also console.log) is written to the file specified in the capturefile option. i believe that there should be dist option added which would allow for capturing only the xunit reporter output.,negative
pghalliday/grunt-mocha-test,mocha,2014-02-18T17:18:33Z,the capturefile option captures all the output on stdout - it would be impossible for the plugin to tell the difference between xunit output and other output. you would need to use a different reporter that captures it's own output if you need to mix in other output. personally i never have my tests output to console unless i'm debugging (which i then don't commit). note that stderr is not captured so deprecation warnings and such from node and other libraries do not get captured. you could potentially log your output to stderr if that's appropriate.i think there are mocha reporters available that output to files too. eg. mocha-jenkins-reporter,neutral
pghalliday/grunt-mocha-test,mocha,2014-02-18T17:24:53Z,as a side note. if you are testing code that logs to the console then you may find it useful to inject a log function which in production would be console.log but in your tests is a spy function or something. i often use the sinon package for this kind of thing.,positive
pghalliday/grunt-mocha-test,mocha,2014-02-22T08:21:29Z,hopefully this is enough to get you going - another trick. when you can't insert a log function. is to run the tests in a child process and capture the output to verify but this opens a whole load of other problems and i only do this for end to end integration tests (i'm also working on a generalized solution for this to capture coverage data from the child process),negative
pghalliday/grunt-mocha-test,mocha,2014-02-28T03:18:18Z,since this isn't closed. and because the name exactly matches what _i_ want. i'll (ab)use this thread: please passthrough the `slow` config option to mocha.,neutral
pghalliday/grunt-mocha-test,mocha,2014-03-05T19:00:27Z,when mocha-test part of task sequence . tasks after mocha-test were not executed . hello i have following question : i defined some alias grunt task  as following : grunt.registertask('new_task'. ['mocha-test'. 'other_task']);when i execute this new defined task with command line grunt new_task . only mocha-test task executed . other_task were not startedin the case when i define reverse order as following grunt.registertask('new_reverse_task'. ['other_task'.'mocha-test']); both tasks executedwhat can cause to the issue ? how can be caused to that both of tasks in the first case new_task will be executed ? your help will be valuable . thanks in advance,neutral
pghalliday/grunt-mocha-test,mocha,2014-03-05T19:03:08Z,this would happen if the tests failed. can you post the output you get?,neutral
pghalliday/grunt-mocha-test,mocha,2014-03-05T19:09:31Z,also it should be `mochatest` unless you also aliased that,neutral
pghalliday/grunt-mocha-test,mocha,2014-03-06T18:05:07Z,hmm. you should get something like this at the end```done. without errors.```which signifies grunt exited cleanly.from your output it looks like the grunt process exited early for some reason. do you see the above when you reverse the order of the grunt tasks?my best guess is that there is something happening asynchronously to your tests that crashes the node process after the tests have completed.,neutral
pghalliday/grunt-mocha-test,mocha,2014-03-10T19:43:25Z,have you tried the slow option? as far as i can see this should already work as the mocha constructor already has this line:```  if (options.slow) this.slow(options.slow);``` and any options specified for `mochatest` are already passed to the mocha constructor. so assuming you don't set it to zero it should already work.,neutral
Project-OSRM/osrm-backend,standard,2018-11-17T17:21:25Z,how to compute shortest path with custom cost and elevation data for electric vehicles. dear all. i am looking help in order to compute shortest path with a custom arc cost function. in particular. i would like to add to the arc distance some other information which allow me to compute shortest path for electric vehicles. these are the steps i don't know how to achieve.-- given (supposed) that i can retrieve elevation data from open-elevation initiative. how to enrich the orsm graph? in which step and how i can provide this information to the standard osm data downloaded by geofabric?-- after that. in which function of orsm-bakend can i work on in order to provide my specific arc cost function to the shortest path algorithm? i would like to use the elevation data. the distance and some other information in order to modify the arc cost (e.g. the estimated acceleration).do you have any guided step to achieve this?thank you very much for the help.,neutral
npm/npm,standard,2016-03-25T14:19:33Z,thank you very much for your thoughtful and articulate response!  i generally think most changelogs are substandard.  but your changelog is an exemplar counter to the trend (or more precisely. what i _perceive_ to be a “trend” :stuck_out_tongue:).  thanks to you and all who have created such a wonderful changelog. and i hope it inspires others to make their own changelogs the best that they can.  cheers!  :d,positive
mishoo/UglifyJS2,uglify,2014-02-08T10:35:59Z,i added a compressor option for it.  to keep unused function arguments. pass `keep_fargs: true` to the compressor. for example:```uglifyjs file.js -m -c keep-fargs=true```i still believe that relying on this “feature” is silly. so it's disabled by default.,negative
mishoo/UglifyJS2,uglify,2014-02-13T22:44:11Z,i have seen it happen in a grunt task. and reproduced it on the command line: `uglifyjs in.js -o out.js`. input is all lf. output ends in crlf. that's pretty straightforward. and i don't know how external interference would come in. perhaps it has to do with the way the file is created?,negative
mishoo/UglifyJS2,uglify,2014-03-03T19:32:12Z,substack: each of those warnings tells you about an unsafe transformation that uglifyjs is making. which may change your program's behaviour. i'd call each of them surprising. get rid of your unused variables and function arguments. and uglifyjs will be silent.,neutral
mishoo/UglifyJS2,uglify,2014-03-03T19:41:24Z,or send `warnings=false` to the compressor. i.e.:```uglifyjs files... -m -c warnings=false```,neutral
mishoo/UglifyJS2,uglify,2014-03-04T18:48:35Z,yes. that's the original code before uglify compressed it.,neutral
1602/jugglingdb,mocha,2014-02-03T22:41:52Z,ugh. sorry. new to mocha. i just realized this seems to be a side-effect of logging in the testing environment.,negative
1602/jugglingdb,mocha,2014-02-09T14:58:02Z,mshick  i'm having the same problem with mocha. what is the recommended fix / workaround? i don't seem to be able to use `expect(obj).to.eql(model)`. since it's showing the boolean as {},negative
UKHomeOfficeForms/hof-template-mixins,snyk,2017-11-08T11:36:27Z,remove snyk from regular test run. running snyk in ci is regular pain point since pr builds can't include the secure token. since this module will only ever be used in the context of a larger project - which can and absolutely should run snyk on its dependency tree - then i don't think it is necessary to also protect here.,negative
UKHomeOfficeForms/hof-template-mixins,snyk,2017-11-08T11:40:31Z,sorry for the naive question but why is it that pr builds can be run on other builds with snyk and not here?but you are right that it doesn't need to be here,neutral
UKHomeOfficeForms/hof-template-mixins,snyk,2017-11-08T11:44:20Z,> [why can] pr builds can be run on other builds with snykthey generally can't. travis doesn't expose secret env vars to prs - otherwise you could open a malicious pr on any repo that posted the environment variables to your server. and steal all the secrets.it might (i can't recall exactly) that prs from branches within the same repo are allowed access to env vars. but since this doesn't scale at all. it shouldn't be relied on.,neutral
UKHomeOfficeForms/hof-template-mixins,snyk,2017-11-08T11:45:10Z,i had a look around a few other hof repos. and the only ones i found using snyk in ci were doing a dance to only run it on master builds and not prs.,neutral
UKHomeOfficeForms/hof-template-mixins,snyk,2017-11-08T11:49:33Z,i don't really mind leaving the script there. people can run it if they want to.,neutral
konvajs/konva,mocha,2015-10-19T18:53:32Z,ping. is it still not released? =^_^=,positive
testem/testem,mocha,2013-11-29T11:41:06Z,fix mocha adapter not reporting all test results. i'm using testem with mocha. and noticed that sometimes `testem ci` outputs a report with lack of some test results. (ex. although the spec has 100 tests. testem's report only contains 90 results)this is because. by commit 6c890dc. reporting test result is delayed by `settimeout` asynchronously. which may cause inconsistent order of event emitting. such as `test-result` event after `all-test-results` event.this pr fixes the inconsistency and always emitting `all-test-results` event after all of `test-result` events have been fired. so that reporters can finalize their report properly.,negative
testem/testem,mocha,2013-12-05T10:35:52Z,airportyh how does it look? love to see your comment! :kissing_smiling_eyes:,positive
testem/testem,mocha,2013-12-05T17:41:50Z,kotas thanks! i am quite busy at the moment. will get to this next week.,positive
testem/testem,mocha,2013-12-06T01:58:46Z,thank you for your response. and oh. sorry for bothering you. never mind and keep going! :satisfied:,positive
DevExpress/testcafe,sauce,2016-07-28T16:29:49Z,to summarize that we've discussed:- browser alias is `{provider-name}:{browser-name}`. both parts are optional. we've try to lookup provider first. e.g. for `phantomjs` alias. then local browser with that name. e.g. `chrome` alias- we should reflect this structure in code- listing of browsers for provider in cli should show aliases. e.g. `saucelabs:win8chrome`. `phantomjs`- `listavailablebrowsers` should return browser names. e.g. for saucelabs `win8chrome`- `openbrowser` in provide should accept browser name. e.g. for saucelabs `win8chrome`,neutral
oddbird/true,mocha,2017-05-01T17:03:42Z,i'm compiling directly in sass. since mocha trusts the sass results. it would be very strange if gulp/mocha explains the error. can you paste your relevant gulp setup. for me to try it locally here?,positive
mochajs/mocha,mocha,2013-11-04T00:48:07Z,yep. you can do:``` jsvar mocha = require('mocha');var mocha = new mocha();mocha.addfile('test.js');function runmocha(callback) {  mocha.run(function () {    callback();  });}runmocha(function () {  runmocha(function () {});});```,neutral
