gaearon/react-hot-loader,mocha,2018-02-21T22:19:18Z,just after writing down how it works. i've point a few moments which may no longer work as i expect. or should work differently.,neutral
gaearon/react-hot-loader,mocha,2018-02-22T22:22:52Z,thekashey thanks for this,positive
bermi/sauce-connect-launcher,sauce,2014-05-24T23:21:05Z,pull requests are accepted. :)as a workaround. you could manually download sauce connect for your platform and unzip it into `node_modules/sauce-connect-launcher/sc/`.,neutral
bermi/sauce-connect-launcher,sauce,2014-05-27T09:11:44Z,i added quick and dirty proxy support but fail to execute it on my linux -.- seems as if sc for linux is 64 bit?additionally it works perfectly for an http.request. but i get issues cocerning the https.request used in sauce-connect-launcher.jsis there a specific reason for the https request? ps: as its working and ok for me i make a pull request of course ;),positive
bermi/sauce-connect-launcher,sauce,2014-06-10T14:54:21Z,sorry but fixing one thing opens 3 others. running sauceconnect on one of our servers instead of using sauce-connect-launcher.,negative
nightwatchjs/nightwatch,jshint,2015-03-13T08:42:25Z,update globbing pattern and fix linting issues. update the globbing pattern in _gruntfile.js_ to include missing subdirectories and fix follow-up _jshint_ issues.closes #382,neutral
nightwatchjs/nightwatch,jshint,2015-03-17T21:35:35Z,how about squashing all these commits into one?,neutral
nightwatchjs/nightwatch,mocha,2016-09-01T13:49:43Z,i'm also having this issue - i've tried multiple variations of setting mocha as the test runner in `nightwatch.json`. but it just hangs in the same way as described above.,neutral
buildo/react-components,eslint,2017-02-22T11:55:17Z,fails because of eslint errors already resolved on `master`,negative
buildo/react-components,eslint,2017-02-23T10:20:01Z,be compatible with `consistent-return` eslint rule . ## requirements- in order to add `consistent-return` to our `eslint-config`without introducing errors we need to change our code in advantage## specs- add `consistent-return: 2`  to `.eslintrc` rules- `npm run lint`- fix errors (where possible. if possible)## misc{optional: other useful info},negative
YouCanBookMe/react-datetime,mocha,2016-07-19T21:38:50Z,add test task with watch option. writing tests often requires them to be run multiple times before they pass. it can be a hassle switching focus back and forth between your editor/ide (to write code) and terminal (to init test task). by running this npm task the mocha instance will watch for changes in files and automatically re-run the test task. saving you time and energy.it is run like `npm run test:watch`.,neutral
YouCanBookMe/react-datetime,mocha,2016-07-29T11:25:22Z,simeg really nice this feature. thanks!,positive
rickbergfalk/sqlpad,eslint,2019-01-18T03:06:50Z,move linting to root and update dependencies. this moves eslint/prettier tooling to the root of the directory. and actually gets the linting tooling working. this also updates dependencies across the project. this build is breaking intentionally due to linting errors. see it is working.,negative
angular/zone.js,jasmine,2017-12-20T15:45:09Z,alexeagle . got it. thank you!mhevery . please review. and about `zone-testing-node-bundle.js`. it also include `zone jasmine patch`. please check it is correct or not. thank you.,positive
angular/zone.js,karma,2015-04-08T17:45:44Z,btford thanks for the response! i just added a test using karma-browserify; also had to tweak the original implementation because it inadvertently masked original window reference for property patching.,positive
angular-fullstack/generator-angular-fullstack,karma,2015-08-04T08:36:42Z,feat(app): use wiredep to inject bower deps into karma.conf.js. closes #594,neutral
angular-fullstack/generator-angular-fullstack,selenium,2016-10-28T18:31:54Z,it runs fine for me. i'd assume it's something wrong with your selenium,positive
adamgruber/mochawesome,mocha,2016-02-01T13:26:47Z,code block empty. hi there!i love the report :100: . but one of its really useful features. "show code". doesn't work in my project.i think it might be related to the fact i'm using `gulp-mocha` and not `mocha` directly.would you have any idea?,negative
adamgruber/mochawesome,mocha,2016-02-01T16:56:30Z,can you elaborate on this? what do you mean by "doesn't work"? i assume you mean that you are not seeing your source code and instead seeing an empty box. the report generates a json file which is used to render the html. if you look at the json each test should have a `code` property. do you see your code in there?what leads you to think it could be related to `gulp-mocha` vs `mocha`? if you can provide some example of your usage i can better try to help.,neutral
adamgruber/mochawesome,mocha,2016-02-01T17:19:18Z,sure. thanks for taking the time.the `code` attribute is an empty string for each test.i have no complete understanding of how the `gulp` streaming process works. but i wonder if the fact that it's streaming content and not writing files on disk might be the reason `mochawesome` can't extract the code.,neutral
adamgruber/mochawesome,mocha,2016-02-01T18:23:07Z,i've successfully tested mochawesome running against `mocha`. `gulp-mocha` and `gulp-spawn-mocha`. i don't believe that would be the issue. without seeing some of your test code and setup i can't really diagnose this.,negative
adamgruber/mochawesome,mocha,2016-02-14T00:10:02Z,i'm sorry i didn't follow up on this issue lately. thanks for the quick fix adamgruber !,positive
ai/browserslist,eslint,2017-01-10T11:27:13Z,i was suggesting because of the many project that use the `rc` postfix like:`.nvmrc` `.npmrc` `.babelrc` `.eslintrc.json` `.stylelintrc.json` `.jshintrc`. ...it might prove useful for people that whitelists dotfiles in `.gitignore` (instead of blacklisting) as they will be able to do:```.*!.gitignore!.*rc*```i'm not very opinionated about the `rc` postfix but i think it has become a de facto standard and not following it might just generate confusion for the average user.,negative
Hacker0x01/react-datepicker,codecov,2017-01-18T21:09:17Z,as far as i can tell. codecov/patch check is failing because of a change to an import line.  i am unfamiliar as how to cover this.  i have written tests to cover the new object that was imported.  can anyone explain how i'm supposed to improve coverage on an import line in order to get codecov/patch check to pass?  i don't know how to cover an import line.,negative
webpack/webpack,standard,2017-09-15T11:35:19Z,whitecolor ah. sorry for that :) then. without going into the details let's accept that resolving from the root module doesn't always work. there can be valid use cases when it's not. however. the standard module resolution of node.js works. is there any reason of webpack not using it?,positive
webpack/webpack,standard,2017-10-09T19:48:34Z,i don't think so. as far as i can see. this is exclusively related to the new `module` script standard for browsers. everything is working as expected. other than `this` being undefined.,negative
webpack/webpack,coveralls,2016-04-21T21:25:11Z,no idea why coveralls is showing decrease in coverage. checked the details but i'm not able to understand it. help here would be appreciated.  sokra,negative
prebid/Prebid.js,karma,2018-12-07T19:31:51Z,genegenie thanks for providing the output; this type command isn't possible anymore due to the `karma-webpack` plugin not supporting the testing of individual files.you'll either have to run the full `gulp test` command or carefully use the `.only` property in your unit test file.  if you insert the reference like the following `describe.only('adtelligentbidadapter'. function () {`. when you run `gulp test` - it will only run the tests for your adapter.you'll have to remove this reference when you want to commit the changes. but it can be used while you're putting the tests together.,neutral
CenterForOpenScience/ember-osf,eslint,2018-03-28T19:00:48Z,adlius eslint is failing,negative
nodejs/citgm,eslint,2017-04-25T05:22:56Z,i think if you create a `./citgm_tmp/.eslintrc` file and put `{ "root": true }` in it. that ought to fix things. or something like that.  /cc not-an-aardvark,positive
nodejs/citgm,eslint,2017-04-25T16:53:30Z,so it seems to me like this could be solved in ci by simply not making the temp directory inside of the smoker directory where node is cloned. i'm still very weirded out by things suddenly braking though. and i'm going to see if i can chase it down to a specific change in eslint,negative
nodejs/citgm,eslint,2017-04-25T16:54:58Z,not-an-aardvark is there a reason for a module *not* to set `root: true` in their eslint config? i'm not sure why that isn't the default in `eslint`.we should definitely clone node into `$workspace/node` though. that's probably a more sensible thing to do anyway.,negative
babel/babylon,eslint,2017-10-31T16:07:18Z,i guess this is already solved. if there are problems with the estree plugin we are happy to accept issues and prs.,positive
babel/babylon,eslint,2017-10-31T17:33:59Z,danez this is for espree not `estree`. the idea is that we would move logic from babel-eslint into the babylon parser as a plugin. depends on if it's worth doing (possibly),neutral
babel/babylon,eslint,2017-11-01T10:14:14Z,hzoo yup.yea. it worth.so please open. i can get something done when get time.,positive
react-materialize/react-materialize,karma,2016-11-27T11:31:38Z,fixes karma bug that made the tests run twice,neutral
lob/lob-node,jshint,2015-04-24T00:06:54Z,fix(linter): enfore and adhere to jscs and jshint. #123leore pon mgartner it's all just making the repo follow the linter. no functionality change. local tests passed,neutral
lob/lob-node,coveralls,2015-04-17T18:25:41Z,yeah this is enforced by coveralls,neutral
Automattic/mongoose,mocha,2014-11-01T12:18:03Z,fwiw. here is a simplified fragment of my mocha test. with the expect statement that fails:```// update that uses replaced_component in the update argumentvar mongoose_query = this.model.update(conditions. update);mongoose_query.lean().exec().then(    function(updated_part) => {        var component_after_update = updated_part.components[0];        expect(component).to.deep.equal(replaced_component);```,negative
pouchdb/pouchdb,eslint,2017-02-07T01:10:36Z,i would like to try this if it's as simple as adding a max-len rule with code option as 100 to eslintrc. if you could elaborate on the proper bracing form should be i could look at that too.,neutral
pouchdb/pouchdb,eslint,2017-02-07T01:27:51Z,hey daniellyons178. you should absolutely feel free to attack the maxlen issue first. in fact it may be best to separate this into different commits to make it easier to understand.for the braces issue. we just want a space after `if` and a space after the `)` as well. also we should disallow single-line `if` statements – braces are required. i don't really know the eslint commands to get this to work. but it should require just a little bit of research in the eslint docs. :),neutral
pouchdb/pouchdb,eslint,2017-02-07T02:04:03Z,thanks for the info! i will tackle this tomorrow.,positive
pouchdb/pouchdb,eslint,2017-02-07T20:07:03Z,6209 eslint fixes. changes to `.eslintrc` incl.- max line length of 100 excluding comments. strings and regex literals- enforced curly brackets on all blocks. no more `if (true) return 1;`- added spacing before and after keywords `if()` no longer allowed. must be `if ()`- added spacing before blocks `if (){` no longer allowed. must be `if () {`,negative
pouchdb/pouchdb,eslint,2017-02-09T02:03:50Z,excellent. thank you so much! this is tedious work. but it makes the codebase so much nicer to read. much appreciated! :tada:,positive
pouchdb/pouchdb,selenium,2014-12-21T22:17:37Z,yeah. but i couldn't figure it out. to be honest i still don't understand how our `client=selenium:phantomjs` or `client=selenium:firefox` magically starts up firefox or phantomjs. i stupidly tried `client=selenium:nodewebkit` and nothing happened.more disturbing is that chai/should seem fundamentally broken in nodewebkit due to the prototype manipulation. so i think even if we got it automated. we'd be in trouble. you can take a whack at it if you want. though...,negative
pouchdb/pouchdb,selenium,2014-12-21T23:55:35Z,3229 - wip don't merge - node-webkit 3rd attempt. i've manged to run it. but haven't figured out how to hook it into selenium yet.,neutral
pouchdb/pouchdb,selenium,2014-12-22T02:59:21Z,might also need to call in some help from rogerwang; i am 99% sure i am doing this wrong.is `-dwebdriver.chrome.driver=./chromedriver2_server` supposed to be a relative path to the `chromedriver` binary. and if so why does it need the `_server`...?,negative
pouchdb/pouchdb,selenium,2014-12-22T04:23:39Z,nolanlawson the `chromedriver binary` is actually named `chromedriver2_server` because it is the server for the client -- your test case/driver.,neutral
pouchdb/pouchdb,selenium,2014-12-22T15:31:10Z,daleharvey in that case. i can leave this pr open. but pull out just the fixes that are required for the tests to pass and open another pr. is that okay?,neutral
pouchdb/pouchdb,selenium,2014-12-22T15:31:50Z,yup that sounds great,positive
pouchdb/pouchdb,selenium,2014-12-22T18:30:49Z,+1 when green. i will take a look at getting selenium-standalone working and merged and we can start leveraging / sharing that across other projectalso when you merge we will very briefly be at pr 0 :),neutral
pouchdb/pouchdb,selenium,2015-01-01T19:35:25Z,codes merged and will keep track of the node-webkit fixes in the other bug. cheers,positive
pouchdb/pouchdb,selenium,2015-01-02T10:16:07Z,(#3095) - use selenium-standalone to manage selenium,neutral
pouchdb/pouchdb,selenium,2015-01-02T17:15:41Z,if this works. i would love to start fixing all the plugins as well. it's a pita to remove the selenium jar just for the benefit of bower users.,positive
pouchdb/pouchdb,selenium,2015-01-04T12:54:13Z,vvo any idea about whats happening here? locally this is running fine. but dying in travis,positive
pouchdb/pouchdb,selenium,2015-01-05T03:48:33Z,gonna play it safe and wait for a green in iphone+ie as well. restarting those jobs.,neutral
pouchdb/pouchdb,selenium,2015-01-08T22:07:01Z,ie is green. so fair enough. +1i'm mostly just paranoid about ie failures. iphone failures are usually also caught by phantom or safari.,negative
pouchdb/pouchdb,selenium,2015-01-10T11:34:40Z,upgrade selenium runner,neutral
pouchdb/pouchdb,selenium,2015-01-10T11:35:28Z,upgrade selenium standalone,neutral
pouchdb/pouchdb,selenium,2015-01-10T14:17:18Z,travis is green. and the allowed failures it gives are because the tests fail. not because of selenium problems. thanks for this! merged: e2675ec0ae3ce494905721567a6746d115f47719,negative
pouchdb/pouchdb,selenium,2015-01-10T14:17:53Z,merged in e2675ec0ae3ce494905721567a6746d115f47719,neutral
pouchdb/pouchdb,jshint,2014-12-13T10:33:45Z,(#3160) - remove redundant jshint dir,neutral
pouchdb/pouchdb,jshint,2014-12-13T10:34:28Z,was just looking into #3160 and seen this. tested it still checks all code under /tests/ and it does,neutral
pouchdb/pouchdb,jshint,2014-12-13T20:43:15Z,1a8eb00e3e148b446ed287ef535fe5249d257ca3,neutral
pouchdb/pouchdb,jshint,2014-12-15T17:05:13Z,daleharvey thank you for being so patient on this! i did try to eyeball where i had use the 'comma' var declarations and missed that one. i also reset intellij to use 2 space tabs but not before i had made some changes.what's odd is that when i look at .jshintignore it does seem to evaluate the performance directory so i don't understand why it missed the tabing issue.,negative
pouchdb/pouchdb,jshint,2014-12-24T13:07:46Z,and these all break because of jshint. switching over to inherits,neutral
pouchdb/pouchdb,jshint,2014-12-27T20:40:58Z,i'm the original reporter of the bug and have added more detail to the issue.in any case. shouldn't all `for...in` loops be checking with `.hasownproperty` unless traversing the prototype chain is what is desired? jshint's test for this check isn't robust. which sucks.,negative
pouchdb/pouchdb,sauce,2014-02-10T21:12:24Z,hm. not 100% on this. its somewhat strange to be sending various 'open' http requests before just wanting to delete it. i remember i actually may have changed this on purpose to reduce the amount of overhead when we did testing via a travis / saucelabs tunnel.is this just because it seems a little more sensible to do db.destroy() vs pouchdb.destroy? (#1137 shouldnt really come into it. it was just a straight up bug). i suspect there will be a lot of times you want to delete a database without opening itwe dont have a particularly nice interface for things done above the db level. (like alldbs on remote databases for example). might be part of the same discussion,negative
pouchdb/pouchdb,sauce,2014-02-10T22:46:28Z,saucelabs is a choice. we have a free os account there. we used to use it for our travis testingrunning a reverse proxy from travis to saucelabs to run several browsers against the same couchdb did not work. however running a matrix of tests with the browsers running against their own couchdb instance is very possiblethis also solves the cloudant / pouchdb-server issues. they are just other matrix configurations,neutral
pouchdb/pouchdb,sauce,2014-02-28T14:00:25Z,actually now we need to push to branches to test saucelabs. so nope,neutral
pouchdb/pouchdb,istanbul,2016-08-20T16:40:57Z,failing due only to code coverage dropping below 100%. you may need to throw some `/* istanbul ignore */`s in there.,negative
pouchdb/pouchdb,istanbul,2016-08-22T00:39:35Z,i was going to rebase with the `istanbul ignore` fixes. but it looks like this line is totally unused:``` jsif (typeof this._put === 'function' && !!opts.new_edits) {    this._put(doc. opts. cb);}```correct me if i'm wrong willholley but doesn't this mean that your fix isn't actually run? seems it should at least run for the http adapter.,negative
pouchdb/pouchdb,istanbul,2016-08-23T16:18:56Z,we shouldnt need to mock anything. the http adapter is used in the node test suite and we have tests that perform checkpointing so it should be run. can take a look but yeh we cant istanbul ignore that line. need to figure why its not being hit,neutral
pouchdb/pouchdb,istanbul,2016-08-24T22:34:33Z,if coverage is failing. then i suppose we need more `/* istanbul ignore */`s. assuming it's not possible to actually have the tests run through the ignored code.,negative
vlucas/frisby,jasmine,2015-01-08T16:08:06Z,these changes are on hold for the moment. after merging. i ran all the tests myself with `minijasminenode2`. and it lacks things like test count and assertions count. as well as output formats for ci server integration. i am waiting for `jasmine-node` to bring their v2 out of beta before this will be officially released.,positive
vlucas/frisby,jasmine,2015-01-16T16:26:29Z,isn't it expected to work globally out of the box. the same way jasmine-node does?,neutral
angular/protractor,jasmine,2017-03-13T17:28:28Z,any help on the above issue 'error: timeout - async callback was not invoked within timeout specified by jasmine.default_timeout_interval.'.  thanks in advance.,positive
angular/protractor,jasmine,2017-03-16T13:36:29Z,i've noticed this happening with jasmine as well. fwiw,neutral
angular/protractor,jasmine,2017-03-18T15:29:49Z,hmm. thanks for bringing this up. could i get you to create a small repository that reproduces it? we can use that to work towards a potential fix. the expected output for you would be that the jasmine reporter output would be the only output? or is it that it would print out in "real time" alongside the dots?thanks!,neutral
angular/protractor,jasmine,2017-03-28T18:32:26Z,mgiambalvoi use the default jasmine framework. but i define additional cli options in my project. such as account options for the app i'm running tests against. these get picked up as unknown flags. is there currently any way for me to plug these into the call to runtestpreparer to get rid of the warning?,negative
angular/protractor,jasmine,2017-03-30T07:21:45Z,for opening a page this might be true. but what if you want to use all the async / await goodness in your tests?it is said that the control-flow library will be deprecated in the near future (or maybe already is) and i guess that slight changes to the jasminewd2 dependency might make the whole thing work.,positive
angular/protractor,selenium,2016-03-18T13:05:08Z,i've tested with `webdriver-manager update --standalone --ignore_ssl`. which seems a bit better but now i get a 403 and our a/v seems to think that the selenium jar is a virus... :)you may consider this issue bogus given that the support is there. but maybe consider respecting the node_tls_reject_unauthorized environment variable?,positive
angular/protractor,selenium,2016-03-18T19:09:59Z,as a future fyi - properties with an underscore are generally considered private and subject to change without notice.i'll update the changelog to include a link to to the selenium-webdriver changelog.,neutral
angular/protractor,selenium,2016-03-20T21:07:53Z,juliemr this would've been nice to have. so i'm guessing this is still the case?,positive
angular/protractor,selenium,2016-03-21T21:05:27Z,when setting the `alternative_cdn` option. the `fileurl` passed into the `resolveproxy` method is the alternative cdn host with the path to download the file. so digging into this method with the `proxy` option:- it would return proxy value set on the command line- if the proxy option was not used. it would defer to an environment variable set- if no environment variable is set. it should return undefinedit could be that your proxy server does not know how to route to your endpoint. i would make a curl call to your sever to make sure it is reachable.this request and #3035 are requests to change webdriver-manager that appear very specific around your corporate proxy. what you could do instead. is just run selenium standalone server. the webdriver-manager is only a simple download and start node application and could easily be replaced with a script:download from your file server:```wget ```run the selenium server:```java -jar <selenium-server.jar> -port 4444 -dwebdriver.chrome.driver=<chromedriver.exe> -dwebdriver.ie.driver=<iedriver.exe>```,neutral
angular/protractor,selenium,2016-03-22T14:13:32Z,webdriver-manager  update --ie32 is not zipping the correct ie driver in selenium folder.  running the command webdriver-manager update --ie32 . it is download the driver but while it is unzipping it is creating as 0 file type .attached the url of screenshot,neutral
angular/protractor,selenium,2016-03-23T13:59:36Z,the instructions above should resolve your current issue. the issue is tracked in a different repository. closing this issue.,positive
angular/protractor,selenium,2016-03-24T06:45:50Z,sjelin  : can you just me the command to pass argument when we start that instance of selenium standalone server.,neutral
angular/protractor,selenium,2016-03-28T20:57:07Z,miyukiw is there a way to delete the selenium folder (where webdriver is saving the files) or run `webdriver-manager clean`? the file type `*.exe` was not appended to the internet explorer binary and running just update will not fix it. so:`webdriver-manager clean``webdriver-manager update`we will have a better check so this does not happen in the future.,negative
angular/protractor,selenium,2016-04-04T18:20:49Z,this is the key part of the config to trigger this:```  maxsessions: 3.  capabilities: {    'browsername': 'chrome'.    shardtestfiles: true.    maxinstances: 10.    'chromeoptions': {      'args':[          '--user-data-dir'.      ]    }  }.```i think this is working as intended for chrome - if you start multiple times with the user-data-dir equal to the same value. it will use the same instance of chrome. and selenium gets confused.i think you could work around this by setting user-data-dir to something different in every different instance. and copying whatever extension stuff you need into each different dir.i'm going to close this issue since there isn't anything protractor can do - webdriver can't control more than one browser if it's the same instance. and setting the user-data-dir to the same thing starts browsers with the same instance.,negative
angular/protractor,selenium,2016-04-05T22:39:10Z,chore(docs): add selenium webdriver documents. placeholders for api documentation.,negative
angular/protractor,selenium,2016-04-08T20:49:29Z,going down the stack with the following capabilities:capabilities: `{'browsername': 'internetexplorer'. 'elementscrollbehavior': 1. 'nativeevents': 'false'}`- `driverprovider.getnewdriver` we pass selenium webdriver the correct capabilities- webdriver creates a session by acquiring a session. while acquiring a session. it converts the capabilities with `towirevalue` which calls `convertvalue`.- in `convertvalue`:```if (typeof value[symbols.serialize] === 'function') {    return towirevalue(value[symbols.serialize]());  }````value[symbols.serialize]()` returns `{'browsername': 'internetexplorer'. 'elementscrollbehavior': 1. 'count': 1}`,neutral
angular/protractor,sauce,2015-02-04T23:52:38Z,travis looks like it was failing for sauce labs related reasons. so i restarted the tests. looks good once they're passing.,positive
cozy/cozy-ui,standard,2018-04-03T15:45:09Z,i think it would be best if empty reused other standard components instead of defining its own title. text etc...,neutral
cozy/cozy-ui,standard,2018-04-03T15:51:52Z,but we don't have standard components for this yet.,neutral
cozy/cozy-ui,standard,2018-04-04T08:58:29Z,imho the purpose of this pr is to add a new `<empty />` component. since the standards text and title components don't exist for now. they should be added in another pr without blocking this one instead.if we add subcomponents after this pr. it shouldn't be a breaking change but an internal change (like a previous pr #382 about adding intentmodal component for example). so the final user of the `<empty />` component won't be affected in any cases.,neutral
ripple/ripple-lib,mocha,2015-03-19T00:28:24Z,increase timeout for mocha tests because sometimes tests fail on travis .... ...due to taking too long,negative
ripple/ripple-lib,eslint,2016-03-22T16:43:49Z,eslint errors,neutral
ripple/ripple-lib,eslint,2016-04-05T16:48:54Z,lgtm. not sure what's wrong with that eslint error,negative
ripple/ripple-lib,eslint,2016-04-05T16:49:05Z,clark800 did you ever figure out the issue with eslint?,neutral
ripple/ripple-lib,eslint,2016-04-05T18:16:26Z,i think the best solution is to add `// eslint-disable-line strict` to the `'use strict';` line,negative
levelgraph/levelgraph,mocha,2014-11-13T10:34:27Z,the problem is some closing logic routine in levelup. you are not supposed to close the database within an event generated by a readstream.in the tests. you can solve it by closing the db in the aftereach mocha  thing.,neutral
tapjs/node-tap,mocha,2018-06-05T18:50:12Z,no. `t.fail(msg)` just prints a failing assertion.  (it's the inverse of `t.pass(message)`.)> it is not a very intuitive limitation that you need to manually end the test inside a synchronous function; that is not how other libs like ava workwell. that's not how _ava_ works.  most other test frameworks in node.js either sniff the test function to see if it takes an argument (ie. mocha and lab) and if so. pass in a `done` callback. or (tap. tape. and a few others) provide an object that has to be manually ended. or don't really support asynchrony with callbacks or objects at all (mostly very old test runners. like nodeunit and a few others). so every test has to be 100% synchronous.automatically ending tests with sync functions would be a _huge_ change in tap.  there's a massive number of tests out there that do things like:```jst.test('foo'. t => {  getsomefoo(a. b. c. (er. data) => {    if (er)      throw er    t.match(data.  {some: 'thing'})    t.end()  })})```those tests would auto-end and cause a lot of problems if i did what you're suggesting.  ava started life by doing `t.test.cb(..)` for that use case. but tap follows a different pattern.,negative
balderdashy/sails,mocha,2014-07-02T15:49:42Z,mikermcneil if have finished implementing this (with backward-compatibility) und mocha-test for skipper run without a error. i updated skipper (in a fork) and also skipper-disk. should i send you all together as a zip or make 2 prs? i worry that its difficulty to understand if you dont have both changes together.,negative
KeitIG/museeks,eslint,2017-07-25T20:15:50Z,and check eslint too ;),neutral
securingsincity/react-ace,mocha,2017-11-03T22:15:27Z,securingsincity i've added some mocha test for debounce function & props. let me know if there is anything else,neutral
pouchdb/express-pouchdb,jshint,2015-07-18T18:04:37Z,(#222) - update jshint,neutral
pouchdb/express-pouchdb,jshint,2015-07-25T17:10:39Z,timebombed,neutral
pouchdb/express-pouchdb,jshint,2015-07-25T17:10:59Z,1cbc7533d1f156a28f8d755885315bb23e4943fe,neutral
uxsolutions/bootstrap-datepicker,jshint,2014-12-17T11:24:18Z,pushed a commit that might solve this. jshint didn't like the short circuiting though ;),positive
swagger-api/swagger-js,mocha,2016-02-03T13:34:27Z,the ci build failed. that's quite strange :-(  the test passed on my machine.and the details of the ci building process showed that the failure occurred in the plugin `gulp-mocha`. anybody could help me? thanks.,negative
Azure/azure-xplat-cli,jshint,2014-05-23T17:09:24Z,squirrelfm could you fix the jshint errors ? (you can run locally by simply doing "npm test") everything should pass there. let us know if you have trouble rerecording the tests.,neutral
bgentry/ember-apollo-client,eslint,2019-01-11T19:06:20Z,looks like eslint-plugin-node is up-to-date now. so this is no longer needed.,positive
bgentry/ember-apollo-client,eslint,2019-01-11T19:06:29Z,looks like eslint is up-to-date now. so this is no longer needed.,positive
bgentry/ember-apollo-client,eslint,2019-01-11T19:06:44Z,looks like eslint-plugin-prettier is up-to-date now. so this is no longer needed.,positive
yeoman/generator-karma,karma,2014-03-25T16:22:17Z,not sure how this fixes the issue? we're missing packages in `packages.json` so they're never installed. referencing them from karma config file. does that help?,neutral
yeoman/generator-karma,karma,2014-03-27T23:22:22Z,right. that makes sense. this would need to be built into the angular generator as well then. correct? can you keep us updated on when there's a fix in generator-karma eddiemonge?,neutral
jamesarosen/ember-i18n,jshint,2015-08-14T14:31:17Z,also -note for anyone else watching ... if you just want to work around this you can do the import in start-app like i show above/then add "t" to your globals (test .jshintrc file).the real question here is how to use it w/out hacking on a global in test code,neutral
ember-cli/ember-cli-mocha,mocha,2018-02-03T13:15:02Z,> the changes however would have to go into ember-mocha itself nowthat is correct. due to this i will close this pr. but feel free to reopen on the other repo.,neutral
tommikaikkonen/redux-orm,eslint,2018-06-09T09:32:21Z,update dependencies. with these changes `npm audit` now returns 0 vulnerabilities.**major updates:**- webpack v4  - [x] add `webpack-cli`. `webpack-merge`  - [x] update `webpack.config.js`   - [x] split up `webpack.config.js` into `webpack.common.js`. `webpack.prod.js` and `webpack.dev.js`  - [x] remove `cross-env`- ~~babel v7 (beta)~~  - [x] ~~update `.babelrc`~~- eslint v4 along with new rules in `eslint-config-airbnb-base` v12  - [x] fix `prefer-destructuring` errors  - [x] disable `function-paren-newline`- gulp v4  - [x] test docs/dist uploading  - [x] circumvent shinnn/gulp-gh-pages#116- jest v23  - [x] add `jest-cli`  - [x] remove `babel-jest`- codecov v3,negative
tommikaikkonen/redux-orm,eslint,2018-06-09T12:17:27Z,would highly appreciate comments on whether or not upgrading to babel 7 is something we should do. this means requiring users to use babel 7 when they want to transpile the source themselves.,neutral
tommikaikkonen/redux-orm,eslint,2018-06-10T09:43:21Z,yes. i agree it would be a good step to remove gulp. `gulp-gh-pages` doesn't seem to maintained a lot. we may be able to find a better alternative to push the docs and bundles.however let's leave that for another pr. this one is already more than complex enough.,positive
tommikaikkonen/redux-orm,eslint,2018-06-11T11:08:34Z,i'll go ahead and merge this so we can work on transpiling to es2017 in a sane way.,neutral
tommikaikkonen/redux-orm,eslint,2018-06-11T15:48:07Z,hijacking the thread a bit: haveyaseen . just wanted to say thanks for taking over active maintainership of redux-orm!  we're using it in one of our apps (and i hope to eventually use it in the other one). but we're wrapping up a dev cycle atm and it'll be a while before we're adding new code that specifically uses redux-orm.  meanwhile. i'm more than fully occupied doing stuff as a redux maintainer.  so. while i still have a vested interest in redux-orm. i definitely don't have time to actively work on it myself.  it's great to see that someone else is both interested and willing to push the library forward.,positive
tommikaikkonen/redux-orm,eslint,2018-06-11T16:13:30Z,yeah. sadly i’m not involved anymore at any project that uses redux-orm. so right now probably can’t contribute a lot. sent from iphone> on jun 11. 2018. at 10:48. mark erikson <notificationsgithub.com> wrote:> > hijacking the thread a bit: haveyaseen . just wanted to say thanks for taking over active maintainership of redux-orm! we're using it in one of our apps (and i hope to eventually use it in the other one). but we're wrapping up a dev cycle atm and it'll be a while before we're adding new code that specifically uses redux-orm. meanwhile. i'm more than fully occupied doing stuff as a redux maintainer. so. while i still have a vested interest in redux-orm. i definitely don't have time to actively work on it myself. it's great to see that someone else is both interested and willing to push the library forward.> > —> you are receiving this because you were mentioned.> reply to this email directly. view it on github. or mute the thread.,negative
tommikaikkonen/redux-orm,eslint,2018-06-11T19:46:38Z,alright guys :smile: actually both of you have done fantastic jobs so far. so i have to thank you for that as well!as for myself. i don't expect to be working on redux-orm all too meticulously. but it would be extremely sad for the library to die off due to a lack of maintenance. it must retain its high quality and stay up-to-date and secure. these are the most important requirements and i'll do my best to accomplish that. everything else comes afterwards. yet redux-orm can only have a bright feature if it becomes more user-friendly and attractive for contributors. both quite hard things to do when developing a database-like system. i am more than happy that redux exists and that you and others put so much effort into it. just by itself. it is hardly enough for big applications. though. the simple state management that this project provides is unique and essential for developers who need to get up and running quickly. and they are my motivation for doing this.,positive
electrode-io/electrode,karma,2018-11-16T04:55:26Z,add isparta as dep to opt-karma archetype,neutral
electrode-io/electrode,karma,2018-11-16T15:29:13Z,use isparta-loader from archetype-opt-karma,neutral
electrode-io/electrode,karma,2018-11-17T00:26:52Z,use isparta loader from opt-karma archetype,neutral
electrode-io/electrode,karma,2018-12-04T22:36:48Z,update karma test babel polyfill,neutral
electrode-io/electrode,karma,2018-12-06T22:59:33Z,ensure karma only load webpack config once,neutral
electrode-io/electrode,karma,2018-12-07T06:17:02Z,add css to karma sample,neutral
paritytech/parity,mocha,2017-11-02T20:19:42Z,slothbag have you successfully removed your delay in between transactions for unit tests? i too am using mocha and i have to have a delay or parity cannot take the test load. causing the time to fall behind in solidity and generally. intermittent transaction failures.,negative
